,t,lin_x,lin_y,lin_z,rot_x,rot_y,rot_z
15,1573744254.4454937,0.9901634538898716,0.38083677871739996,13.992575715344683,-0.3511907252090753,0.842837329952671,-0.6812179227970911
16,1573744254.4554937,0.9911924720192751,0.3788253480462352,13.98435791402583,-0.3455625621308623,0.8370839672563476,-0.6787995646774717
17,1573744254.4654937,0.9912074182354946,0.37975344546696954,13.984271507424266,-0.3387617390486559,0.8419888204871722,-0.6795158874275522
18,1573744254.4754937,0.9913379602076354,0.37125401425944526,13.973878538916678,-0.334586836534342,0.8420027791963599,-0.6878679755440326
19,1573744254.4854937,0.9914045227255456,0.37002314610402376,13.976320527885774,-0.3300683990993606,0.8428082755311689,-0.6898323807498592
20,1573744254.4954937,0.9920351801968104,0.37116345415111207,13.984700323911477,-0.32388392892893547,0.8473941231923102,-0.684569974875261
21,1573744254.5054936,0.9917261880185091,0.37168295376190624,13.984075103726415,-0.3285113303681912,0.8417389911422659,-0.6809936617618899
22,1573744254.5154936,0.991745957272999,0.3683036785476672,13.97570108608068,-0.3507690985506003,0.8348555467505683,-0.6782307869222813
23,1573744254.5254936,0.9892978058703406,0.3618941293750387,13.965032061802683,-0.35921269442080406,0.842125218510697,-0.6763232143205918
24,1573744254.5354936,0.9904252830504535,0.3634046124201346,13.967505200572122,-0.35382007078125965,0.8523185854256928,-0.6775672899009475
25,1573744254.5454936,0.9917615280090566,0.3645843979244377,13.964088347717118,-0.35015289694398366,0.8578494659513012,-0.6812060938310108
26,1573744254.5554936,0.9918111529672822,0.36686621993707047,13.962325124238287,-0.3404680085833717,0.8668748533373131,-0.6870332204074564
27,1573744254.5654936,0.9917826173296026,0.36713813548528207,13.955017654955908,-0.33700307447853844,0.8668329688358702,-0.6860314379682233
28,1573744254.5754936,0.9928283709470788,0.3694035034844174,13.961479091979825,-0.3426919927256217,0.8671202743043296,-0.6830349895567844
29,1573744254.5854936,0.9922657625553605,0.36978400469953737,13.961435506697311,-0.34390185975013343,0.8745054884565463,-0.6831628999764401
30,1573744254.5954936,0.9933144883228252,0.3695086087630874,13.962799760227687,-0.3431064616439047,0.8773168975082758,-0.6837895012783944
31,1573744254.6054935,0.9924412683232188,0.370641788739885,13.962530280588634,-0.344806651842417,0.8704260660157409,-0.6839523047228159
32,1573744254.6154935,0.9911558128539606,0.37262934409853,13.964654460748335,-0.3545276516431407,0.8559891501406358,-0.685521582222466
33,1573744254.6254935,0.9903477703193053,0.3741285651237811,13.968049383340277,-0.36473003417868743,0.8429678095731172,-0.6866883764633955
34,1573744254.6354935,0.9899791316529926,0.37390099508329966,13.963965021723578,-0.35650751018525456,0.8365116597891835,-0.6844541094202801
35,1573744254.6454935,0.9883156533822135,0.37325380434151206,13.960508405008833,-0.3466976107310787,0.8328118633912153,-0.6777696809223364
36,1573744254.6554935,0.9865281736613758,0.3714194380767274,13.955885328857718,-0.34721767720431185,0.8387345755516363,-0.6703009195788351
37,1573744254.6654935,0.9867576720370719,0.37271992973147156,13.956230263089562,-0.35607731862471026,0.8539963620705829,-0.6715931256139103
38,1573744254.6754935,0.9840622066416286,0.3754304490935965,13.958297014780367,-0.36359358595665386,0.8624699599292553,-0.6792510324994021
39,1573744254.6854935,0.9803822459882656,0.37872930443612707,13.961228295111052,-0.36791456541863327,0.8661492656247718,-0.6943641799609994
40,1573744254.6954935,0.9785786458090705,0.3790022842966785,13.963977666081664,-0.36297130113834686,0.8574462905326882,-0.7034833372503433
41,1573744254.7054935,0.9771762644523933,0.37879667441506915,13.967181992007562,-0.35705046637331805,0.8448153228530099,-0.7022487196885647
42,1573744254.7154934,0.9768788982775634,0.38008008973568336,13.967208338727486,-0.3559011176762677,0.8446735615170632,-0.6965260562579055
43,1573744254.7254934,0.9754288891382183,0.3837257239082641,13.973894576031526,-0.3489146553296867,0.8497674005662229,-0.6936654102437679
44,1573744254.7354934,0.9758541269423644,0.3889229115499118,13.986797317790664,-0.33687920041226377,0.8544752493541646,-0.6891902129749546
45,1573744254.7454934,0.978037609936471,0.39161260778165075,13.992951600201417,-0.331446607819207,0.8564653861840076,-0.6801707791197046
46,1573744254.7554934,0.9797751506364016,0.3912515706013484,13.992131067811703,-0.3343189196691507,0.8610009497778441,-0.6742020803914747
47,1573744254.7654934,0.9816643028573775,0.38668381717988837,13.987295601356289,-0.3398249244194299,0.8695776265201818,-0.6735506912074934
48,1573744254.7754934,0.9822592275128682,0.38032977527756323,13.978327003193836,-0.34755369173602507,0.86949919411336,-0.6807742532834518
49,1573744254.7854934,0.98298169765589,0.37556424976086117,13.969514146742839,-0.3627416614171443,0.8616028753059294,-0.6855948437776986
50,1573744254.7954934,0.9826023514579109,0.3737321785175384,13.966575851583274,-0.3607247246406354,0.8595691504002904,-0.6806165307074528
51,1573744254.8054934,0.9823585712790412,0.3724666171101416,13.96444615691278,-0.34734306844023477,0.8572200994480205,-0.6793138874516705
52,1573744254.8154933,0.9820148411097731,0.37249915322086163,13.963483358818628,-0.33201667087562187,0.8521818704837552,-0.6855380458759659
53,1573744254.8254933,0.9831138090054067,0.3722983121960008,13.974198905543961,-0.3259247319961607,0.8464781821088682,-0.6908154234579303
54,1573744254.8354933,0.9836244553648311,0.37240211001213946,13.982659022437304,-0.3273910062341787,0.8427307099264163,-0.6922372554376108
55,1573744254.8454933,0.9832489305735023,0.3748652194131883,13.991487407384048,-0.32908333022732594,0.8514712143236908,-0.6911583783607069
56,1573744254.8554933,0.9825261298122634,0.3753059921356555,13.998043603499177,-0.32694266587581383,0.8572791824586758,-0.6909393789286803
57,1573744254.8654933,0.9815944713849468,0.3734698745035328,13.996569090425178,-0.3229604525494847,0.8442278602368983,-0.6918711064890383
58,1573744254.8754933,0.9830222392089731,0.371301698252228,13.990467790271678,-0.3358741929590233,0.8324467792510071,-0.6896839164901762
59,1573744254.8854933,0.9843315083916695,0.36801722668868986,13.991102057500454,-0.353138486302092,0.8303346290056908,-0.6864039415630931
60,1573744254.8954933,0.9866989328002632,0.3659910910691174,13.996880367323117,-0.3470500673917729,0.8373380195732313,-0.6850263643947451
61,1573744254.9054933,0.989847062108819,0.3607402294255426,13.994138559812958,-0.3388194041192921,0.8464197493287119,-0.684683310879361
62,1573744254.9154932,0.9893295509592496,0.3587834335071912,13.990919054156084,-0.328406927464074,0.8624449007473489,-0.6838492609099861
63,1573744254.9254932,0.9893924403920213,0.35552260946507763,13.982646030767011,-0.333221093837074,0.8701112662474366,-0.6841939783154591
64,1573744254.9354932,0.9913633470027946,0.35543036320649374,13.981303609628265,-0.3398158404071639,0.8742042537094782,-0.6796817503843741
65,1573744254.9454932,0.99275416445359,0.35212986058376433,13.975523357965027,-0.33446013782453926,0.8708428958980912,-0.6709446355556797
66,1573744254.9554932,0.9929499804779539,0.3533465469401562,13.974464353959894,-0.33920086831631263,0.862993531178425,-0.6711187135233639
67,1573744254.9654932,0.9921505975613948,0.352917295896735,13.97095935230089,-0.34568134905964804,0.8618004862631018,-0.6758711121735069
68,1573744254.9754932,0.9928710120159188,0.35273447626232257,13.964160979415748,-0.32873535742666066,0.8566873963838629,-0.6808749552070821
69,1573744254.9854932,0.9923573671705858,0.3491788776392035,13.956194079697136,-0.33226272873113766,0.845792802480187,-0.6827339085770598
70,1573744254.9954932,0.9929848476605198,0.34565301914152424,13.948850867171167,-0.3416024384801978,0.841136523870841,-0.687061584974774
71,1573744255.0054932,0.9942433271818976,0.34465062218273657,13.942559864630395,-0.33730911399121,0.847095834052943,-0.682209550873061
72,1573744255.0154932,0.9952969235234844,0.3461384879007416,13.937305320229187,-0.3468921036262424,0.8365223642833337,-0.6904012571046103
73,1573744255.0254931,0.9952249818829892,0.34622813760048826,13.937189463335109,-0.3425074268705749,0.858715297989126,-0.6929561258865101
74,1573744255.0354931,0.9939222658602589,0.35353460690004634,13.934331578874199,-0.3355146333677059,0.8625404169097306,-0.6838948347371648
75,1573744255.0454931,0.9938247236818044,0.35988280119016225,13.934014576224278,-0.3525448481495603,0.849894831268688,-0.6987462992027367
76,1573744255.055493,0.9915394139552098,0.36276182417896435,13.93556940968276,-0.3526882431946431,0.8440604609888738,-0.7126990482473587
77,1573744255.065493,0.991918051272684,0.3720776465467541,13.952924560785748,-0.35300962010547593,0.8385189931284558,-0.7136993485222146
78,1573744255.075493,0.9922908126481832,0.3805423154473373,13.968591529548545,-0.3804448644431448,0.8372457669071158,-0.7159571199336014
79,1573744255.085493,0.9933162599421382,0.38393587242299576,13.973774800398436,-0.38604150269284637,0.8447828219092758,-0.7143702135910345
80,1573744255.095493,0.9921545940162918,0.3857818791700196,13.974583343666781,-0.36120784810160045,0.8430201606853137,-0.7119229612734691
81,1573744255.105493,0.9905286052669002,0.3872739304071516,13.976297659767544,-0.36843081635195013,0.8408115016336922,-0.712396034367773
82,1573744255.115493,0.987925633555791,0.39043053237691666,13.979856397175277,-0.3744627467735024,0.8455569325598696,-0.7011223048884629
83,1573744255.125493,0.9855416445928781,0.3928904450616325,13.98216508168117,-0.3656146379538577,0.8470087380412217,-0.6779631184869371
84,1573744255.135493,0.9850141675443362,0.3908857607088522,13.976954444179086,-0.37344256731865566,0.842909445427074,-0.689367552507306
85,1573744255.145493,0.9850793754041117,0.3909431055475745,13.969840076200382,-0.3669819032492385,0.8367772838245651,-0.7017553315199833
86,1573744255.155493,0.9850399341657516,0.38743045695941003,13.960318349871384,-0.32528085304486015,0.8234347489400452,-0.6735592432337795
87,1573744255.165493,0.9832321426743132,0.38647221275133503,13.95136857137196,-0.33149151735116417,0.8156491491334759,-0.6861050248575884
88,1573744255.175493,0.9799082411991512,0.3912868658364562,13.94709205152036,-0.3788190075507053,0.8204886577415264,-0.7260887021011733
89,1573744255.185493,0.9778538717248718,0.3919484810086775,13.948337537272831,-0.38357159150491205,0.8308996420688196,-0.7055442609006988
90,1573744255.195493,0.9752434031373257,0.3939569590096871,13.95632734016178,-0.3614671697746208,0.8391558899859479,-0.6578665146260329
91,1573744255.205493,0.972499753442438,0.397610073878459,13.968180609269828,-0.39218369417412113,0.8360732458558529,-0.6884947947921802
92,1573744255.215493,0.970712057130282,0.3975536119881856,13.970275956528127,-0.3919760624343078,0.8274780713289963,-0.7216350086177818
93,1573744255.225493,0.9692342680359557,0.3972937789911011,13.968358130435051,-0.3431855036408266,0.8257996037686014,-0.7017377953617573
94,1573744255.235493,0.9668179786858133,0.3976340958654983,13.96421818474491,-0.3187785682560741,0.8140289679113034,-0.6757897282144357
95,1573744255.245493,0.9654543841644136,0.3990386281486427,13.958205501814026,-0.3282635348739263,0.8032947565838394,-0.7168971523392544
96,1573744255.255493,0.9633138493590211,0.39994243317615785,13.955438937414105,-0.3284435890974299,0.8045500737903922,-0.7054800695179653
97,1573744255.265493,0.9624938600840104,0.40153610155654457,13.954221074979547,-0.340686570564733,0.8072603474689248,-0.682973687659139
98,1573744255.275493,0.9628850016242663,0.4034079877296931,13.951895349489677,-0.38589182978961883,0.8017863333616344,-0.7030769296957424
99,1573744255.285493,0.9622370411483571,0.40394931293899733,13.951900068978002,-0.38075320058246276,0.8194057988982247,-0.6844733173797346
100,1573744255.295493,0.9626914938767129,0.4050588173105641,13.952606638287655,-0.36679508743436295,0.8408921581076392,-0.6798254611900734
101,1573744255.3054929,0.9632725274977537,0.4066265157936,13.952982360021162,-0.3757247261586458,0.8152397872944318,-0.7009700303236088
102,1573744255.3154929,0.9619021777042872,0.40519127876475547,13.9534342348897,-0.34864906176832444,0.8028886621323965,-0.7035988369717201
103,1573744255.3254929,0.9621801998182362,0.40256811371182877,13.952707629365499,-0.3301225916616973,0.8079058981152577,-0.6965848825956084
104,1573744255.3354928,0.9659062629437559,0.40164137325554927,13.952939108934414,-0.34018143411607665,0.8073004546759607,-0.6980938295745692
105,1573744255.3454928,0.9682315922179934,0.40550294748906435,13.953762454772093,-0.3527842312656089,0.8477357128912275,-0.7068777215942552
106,1573744255.3554928,0.9674592571470901,0.41271556732409237,13.957537131832648,-0.38702180868806546,0.8634218816189141,-0.6968603719392127
107,1573744255.3654928,0.9667920958647889,0.418240181479711,13.960549438972716,-0.4196808701734014,0.8630667933468873,-0.6874583675210442
108,1573744255.3754928,0.9679959166698747,0.4220667098470304,13.960040201460462,-0.42676469150720314,0.8788234893794852,-0.7002150911169508
109,1573744255.3854928,0.9693003308923656,0.42213591720450067,13.95806548520442,-0.4411097332361432,0.8656551544301648,-0.7121049988284045
110,1573744255.3954928,0.9708452687549171,0.4215789910483581,13.953412690500993,-0.3869810118914361,0.8581859120081842,-0.6845926968116961
111,1573744255.4054928,0.9723193223442863,0.4236629752304831,13.961466843579474,-0.354476806786449,0.8580357218962845,-0.6797965149020647
112,1573744255.4154928,0.9704247577758262,0.4317819192825531,13.969694281141084,-0.3246415497355582,0.8679627463929503,-0.7080541654769781
113,1573744255.4254928,0.9707648771912835,0.4333488268524863,13.971116543800163,-0.32744452631380017,0.861457124773199,-0.7111262023247172
114,1573744255.4354928,0.9731125395984421,0.4290115004911082,13.969652524253346,-0.3264820252960548,0.8448487332645548,-0.7042425883671424
115,1573744255.4454927,0.9741745552869786,0.4241620865888176,13.967232073264249,-0.35258030377638006,0.8354967175713314,-0.7188548598516474
116,1573744255.4554927,0.9714276093134983,0.42553688069750417,13.966123062033393,-0.3829009717117726,0.808302538271248,-0.7271540317854567
117,1573744255.4654927,0.963439200464508,0.4260128231815485,13.969661490922618,-0.3873241679737389,0.7988622211281472,-0.7219062752182632
118,1573744255.4754927,0.9584518686298229,0.4286822573574233,13.969323890074897,-0.3832254904229119,0.7967794356865332,-0.7262259287004807
119,1573744255.4854927,0.955818407592608,0.42636319873085854,13.967340015856694,-0.3731997711303847,0.7935583088028062,-0.7294143407534522
120,1573744255.4954927,0.9564277511292918,0.421183601522746,13.964337901263244,-0.3540749845490808,0.8036349010747296,-0.7187009328278575
121,1573744255.5054927,0.9563099701309117,0.4238119560792229,13.965346272645377,-0.3494875465180635,0.80951320727778,-0.7068863117493823
122,1573744255.5154927,0.9604021027394132,0.41678120336615143,13.958889204322597,-0.36490303412912184,0.8109030049766437,-0.7061744560376596
123,1573744255.5254927,0.9644840123705613,0.41017573686283054,13.95334069280017,-0.3565057596108891,0.8137126602847516,-0.7011421324384419
124,1573744255.5354927,0.9680075288437767,0.4053040567522421,13.95022968133385,-0.3350952290953727,0.8091573636168382,-0.6933956459727493
125,1573744255.5454926,0.9676470346757569,0.4035899981284016,13.952281195220525,-0.3273318302227108,0.7798716991740788,-0.6887883373640074
126,1573744255.5554926,0.969005548606861,0.4008906294863564,13.949932528027668,-0.3352522322419016,0.7741621507053931,-0.6870977815983338
127,1573744255.5654926,0.9728239160295252,0.40192433742698175,13.949318470279394,-0.3389396299532046,0.8054742317885862,-0.6874892282048167
128,1573744255.5754926,0.974535117306331,0.4060492041236596,13.95427936791055,-0.34645656760392385,0.8432172663183272,-0.690396805032539
129,1573744255.5854926,0.9756706183009588,0.4091299824863734,13.95865547930069,-0.3631490788348864,0.8562558610965578,-0.6923048283549643
130,1573744255.5954926,0.9777666997469457,0.40756846272120545,13.958224927390185,-0.38618084825758076,0.8446593896601786,-0.6949241378666398
131,1573744255.6054926,0.9808455083661297,0.4026155928923095,13.957045992291349,-0.4185853281286038,0.844064022737187,-0.705301559168072
132,1573744255.6154926,0.9829386644680633,0.3983819941688336,13.957503227812673,-0.41715632112248885,0.8521275812928273,-0.713215316153246
133,1573744255.6254926,0.9845425916542992,0.39670808072081476,13.9575108115809,-0.40036247153232285,0.8418451277233325,-0.7112713937664012
134,1573744255.6354926,0.9858296590199985,0.3989705390416151,13.954973180576733,-0.40384124573117336,0.8427052238902981,-0.7157965559253394
135,1573744255.6454926,0.9856743877915474,0.4050668925938213,13.95260970230462,-0.4173638169852778,0.859470292630223,-0.7245216669870556
136,1573744255.6554925,0.9826097954726638,0.4132722868955471,13.955761595705242,-0.42444945758222796,0.8709270551606754,-0.7219845411110969
137,1573744255.6654925,0.9801647256426383,0.41978710092781485,13.957891209335905,-0.42175617335943116,0.8697118790364352,-0.7202258396321118
138,1573744255.6754925,0.9809039419463979,0.42346538074614987,13.955922063654226,-0.4121612900370445,0.8669328993592209,-0.7213798715305049
139,1573744255.6854925,0.9824014752878665,0.4239486327910335,13.955147960580977,-0.3776271029030105,0.8654855673297034,-0.7155685898424191
140,1573744255.6954925,0.983946273015322,0.4242282898293346,13.95349651325861,-0.3360598604539994,0.8641591658775192,-0.7056921224429775
141,1573744255.7054925,0.9848275732997378,0.42474939837415393,13.951750933633656,-0.32147719088140625,0.8556816601482176,-0.7000275565272607
142,1573744255.7154925,0.9863563323953086,0.4237421994709337,13.94955577372306,-0.341876773990739,0.8397698382610065,-0.7044010308581246
143,1573744255.7254925,0.983999292426248,0.4217686177970969,13.944484501014442,-0.3758526483081431,0.8342121812844756,-0.7051614955025501
144,1573744255.7354925,0.9824635392216066,0.4182225012839591,13.94100642570691,-0.39870852164047743,0.8387243655283361,-0.6959439965190168
145,1573744255.7454925,0.9829280176364286,0.4167349420612621,13.940153857340068,-0.39636806630270116,0.8420928381852175,-0.692606914508154
146,1573744255.7554924,0.9826208049114333,0.4183767113314269,13.939724383269846,-0.3840387961539265,0.8312735438217156,-0.6975949421684651
147,1573744255.7654924,0.9756687791650229,0.42080761219043483,13.943022195326433,-0.36304699770572935,0.811388790401329,-0.7034539158921063
148,1573744255.7754924,0.967111964743133,0.42241933909897184,13.949407586764714,-0.33718293310442976,0.8061366077065327,-0.7050225157450506
149,1573744255.7854924,0.9631873174444519,0.4265637214408971,13.952562971267836,-0.3366585530412832,0.8059057512526422,-0.7087277864575662
150,1573744255.7954924,0.9608090125451396,0.4315539990169843,13.95235177879181,-0.36213653217777525,0.7958457814758217,-0.7211872118203566
151,1573744255.8054924,0.9589195532495597,0.43607224688291735,13.95147303660057,-0.3812310410639235,0.7764566577563697,-0.7287912984218713
152,1573744255.8154924,0.9579453477743102,0.429614701222684,13.949171388828056,-0.34831966400826897,0.7749523754051023,-0.7094335501269965
153,1573744255.8254924,0.9574837586013304,0.42740822303561266,13.94564397164763,-0.3339167321026998,0.7776690090631294,-0.7107194941470547
154,1573744255.8354924,0.9572344099951867,0.4247406982976224,13.94109404103815,-0.34867265774421974,0.7927818389154101,-0.7290842304505011
155,1573744255.8454924,0.9534612604076083,0.42235928980885706,13.945478179116435,-0.35877784168543886,0.8201537796610886,-0.7272709637751725
156,1573744255.8554924,0.9507839988118557,0.4248462882909741,13.948399973888247,-0.390243835770029,0.8541717266274331,-0.7140190935290021
157,1573744255.8654923,0.9522557510979548,0.4224908315732886,13.94922970731165,-0.4423356881871353,0.8432871735688368,-0.7303596119788209
158,1573744255.8754923,0.9520009756950496,0.42772040627478597,13.949654706354684,-0.4348487331151608,0.811452350909875,-0.7397218957105802
159,1573744255.8854923,0.9542478653164568,0.423789485702056,13.947732256888068,-0.3752737541971583,0.7678707974561193,-0.7280718338088982
160,1573744255.8954923,0.9520110679561702,0.4215638910831957,13.951715641057216,-0.3362173399804897,0.7462732265672276,-0.7189636654538598
161,1573744255.9054923,0.9513448620816597,0.42311218867398237,13.95189905875308,-0.33614712640139954,0.7202947105678322,-0.7301592045571529
162,1573744255.9154923,0.9471371566127047,0.4230203748366851,13.956787021946742,-0.36057203530675663,0.71198023807386,-0.73791667735468
163,1573744255.9254923,0.9405196891088355,0.4218382333062889,13.960096648743109,-0.34302374064090546,0.7123176975848047,-0.7141358337943442
164,1573744255.9354923,0.9367618917379119,0.41981357812760967,13.952938605994406,-0.30863243327066675,0.7121925606070882,-0.7028211147969253
165,1573744255.9454923,0.9320805299383282,0.4213415840943802,13.946144026533512,-0.2873466384423648,0.7442121439323693,-0.7266556180611763
166,1573744255.9554923,0.9225826156424358,0.41839675327420195,13.940628484757148,-0.2808577330610562,0.7711101359926905,-0.7333839551197685
167,1573744255.9654922,0.9135537636555315,0.4104975147724771,13.934590216277524,-0.2644129753482854,0.7582654088829854,-0.736365997746579
168,1573744255.9754922,0.9092388400201652,0.40282571436799164,13.935485248749595,-0.2950959824106641,0.7628202027126267,-0.7494730036840175
169,1573744255.9854922,0.9075520308035459,0.3963304560485084,13.938190049986186,-0.3447990917103543,0.7527273907396839,-0.7542353084431045
170,1573744255.9954922,0.9020672104786998,0.39377656470448835,13.938673380385245,-0.3492803389514317,0.6831019165010814,-0.7543304485589994
171,1573744256.0054922,0.9003413693307791,0.3892312233420026,13.935983882373353,-0.35052688260636344,0.6435019676973551,-0.7596497525446838
172,1573744256.0154922,0.8984823565012083,0.3904617964672795,13.934873274243497,-0.3154220514353978,0.6621383016000066,-0.7743714901676894
173,1573744256.0254922,0.8993012705576579,0.3810113490748669,13.93242260350438,-0.22295828241414165,0.687329564895475,-0.7800717782151486
174,1573744256.0354922,0.9009841113825101,0.37181436630421616,13.929074852471597,-0.18993663081132856,0.7165332438950022,-0.7768677504306424
175,1573744256.0454922,0.9013402879662434,0.3679010776166163,13.927759550790672,-0.14044260293607727,0.7338859651350443,-0.7700608557045454
176,1573744256.0554922,0.9023606814797855,0.3642880455066078,13.931306869769196,-0.1723992046004133,0.7502178622828721,-0.7866305321817784
177,1573744256.0654922,0.9039876649291321,0.35872183140949143,13.927542494311636,-0.21103802907507682,0.7621647913549067,-0.7888666962426876
178,1573744256.0754921,0.9092517479979909,0.3402752430705434,13.922303829588323,-0.20808552309849335,0.770405098784787,-0.7767287215692976
179,1573744256.0854921,0.9112593486125872,0.3254829138244332,13.921957069157592,-0.1936712889374953,0.7703381721118896,-0.7596554006100641
180,1573744256.0954921,0.9109697832071739,0.3220973088418636,13.922250631746747,-0.24824310482151438,0.7493238380926117,-0.7570986564545009
181,1573744256.105492,0.9100940071307982,0.31325512657425064,13.91344390863694,-0.31848170680226456,0.6884670829204377,-0.7580704649512601
182,1573744256.115492,0.9053445893979286,0.30956255005020583,13.903397982936749,-0.3160580936211829,0.6343659368584816,-0.761498780101678
183,1573744256.125492,0.8987583385131848,0.2987644076934666,13.887075422239285,-0.28037766034959055,0.5780853975499847,-0.7590727226309198
184,1573744256.135492,0.8884548970871944,0.288608045159387,13.86637085757361,-0.2418883305182921,0.547487573208535,-0.7546391685147871
185,1573744256.145492,0.8746753346368812,0.2813160148065007,13.844541645321101,-0.19417955614433463,0.5384521623198397,-0.7537820395057232
186,1573744256.155492,0.8614094891495233,0.27693508567978176,13.831196576397533,-0.16903211892961567,0.5246647169246207,-0.757555944736994
187,1573744256.165492,0.8462688721747728,0.2760080247727233,13.82498360562976,-0.19428631136835067,0.5330332495602307,-0.7682039850287621
188,1573744256.175492,0.8291728239811587,0.27636228111904754,13.819362806710105,-0.23766071315727416,0.5179892401847873,-0.7680168161279738
189,1573744256.185492,0.8105866176197679,0.2772563943580577,13.81108810548229,-0.28688519840567656,0.43768536542134645,-0.7710463869918421
190,1573744256.195492,0.7937350191534908,0.27878743333443873,13.800661264948507,-0.3604470981549,0.32497467438649774,-0.7847379718699181
191,1573744256.205492,0.7818034948790168,0.2805359105670256,13.790955576655097,-0.42598405900578995,0.22650533969925024,-0.7934388736049198
192,1573744256.215492,0.765495389838687,0.28744766911699193,13.788552179316929,-0.4369492639106658,0.16072797267895234,-0.8065970315276833
193,1573744256.225492,0.7437890091986848,0.2945931402915869,13.782606869602535,-0.3974996867433036,0.09694530747152902,-0.8295794396195469
194,1573744256.235492,0.7176840796042886,0.2994916717080103,13.780427293436674,-0.26404407186940615,0.09428794248817121,-0.852110517448448
195,1573744256.245492,0.6948120171443515,0.29167734801839235,13.77744761210452,-0.08608227449186356,0.1573388336080045,-0.8744342324504064
196,1573744256.255492,0.6772929013710767,0.2818310256736704,13.777442013092175,0.011718024750077646,0.16490522410339034,-0.8991021952388162
197,1573744256.265492,0.6592783645268786,0.25714362527550483,13.766460738054404,0.021966174135674674,0.14412365405811958,-0.9171580745288472
198,1573744256.275492,0.6420370716622509,0.23724245728757726,13.766720801183604,-0.057593714474182364,0.11032692591454887,-0.9132102840872801
199,1573744256.285492,0.6272272445879276,0.22166218288956155,13.766582403790311,-0.20824534861004979,0.08836740174780532,-0.9125199100203724
200,1573744256.295492,0.6114974040772125,0.21394446862613503,13.775440255017745,-0.3205892848769958,0.09488278389301565,-0.9136717093990271
201,1573744256.305492,0.5970736476880214,0.21024251635430663,13.782958755435303,-0.3728413931325767,0.041306157616956295,-0.9090356401160737
202,1573744256.315492,0.5774144400261526,0.209194069834692,13.802269451378569,-0.30364926399984604,-0.014467091569295092,-0.9228294273085195
203,1573744256.325492,0.5623109596160684,0.2100693370489275,13.818736727186293,-0.1879351684648164,-0.03509782566556485,-0.9297540956614666
204,1573744256.335492,0.5423379714718272,0.20214829014231717,13.82361465189577,0.014719406357057208,-0.0938255214947833,-0.8885119441476829
205,1573744256.345492,0.5221033836562455,0.18613295480109318,13.82932322771658,0.3008687769825565,-0.0019891732966589998,-0.8860972392811488
206,1573744256.3554919,0.5081297431907054,0.16111243262538205,13.832833292021485,0.5003540790103848,0.09757621189377391,-0.9104106361256934
207,1573744256.3654919,0.5000700563266783,0.12880698926620981,13.82800847441575,0.5699427922912305,0.08645192673509886,-0.8765633014096587
208,1573744256.3754919,0.49741424318981886,0.10355989975133206,13.822852477834418,0.5857479527475216,0.07066840151876662,-0.8576210327048863
209,1573744256.3854918,0.48560505970594164,0.06522843152599199,13.81854799845574,0.47625920087309226,-0.014702684262081891,-0.9089631816513677
210,1573744256.3954918,0.47283325099370804,0.0326108953206037,13.812581630527474,0.34141715731377986,-0.09606491486559503,-0.8942272021807645
211,1573744256.4054918,0.46200610396502934,0.004422235729529465,13.806908758495222,0.2528596690458732,-0.07964934498037063,-0.8806364968914567
212,1573744256.4154918,0.45497694583158355,-0.01830436593047496,13.79583634011161,0.20181957277118684,-0.11128191187768746,-0.919668621773187
